-0.4,-1.1,7e+23,1.0
-0.4,-1.06,7e+23,1.0
-0.4,-1.02,7e+23,0.9999988726165363
-0.4,-0.98,7e+23,1.0
-0.4,-0.94,7e+23,1.0
-0.4,-0.9,7e+23,1.0
-0.4,-0.86,7e+23,0.9999224633202737
-0.4,-0.82,7e+23,1.0
-0.4,-0.78,7e+23,1.0
-0.4,-0.74,7e+23,1.0
-0.4,-0.7,7e+23,1.0
-0.4,-0.66,7e+23,0.9997531880244581
-0.4,-0.62,7e+23,1.0
-0.4,-0.58,7e+23,1.0
-0.4,-0.54,7e+23,1.0
-0.4,-0.5,7e+23,1.0
-0.4,-0.46,7e+23,1.0
-0.4,-0.42,7e+23,1.0
-0.4,-0.38,7e+23,1.0
-0.4,-0.34,7e+23,1.0
-0.36,-1.1,7e+23,1.0
-0.36,-1.06,7e+23,1.0
-0.36,-1.02,7e+23,1.0
-0.36,-0.98,7e+23,0.9999410804478345
-0.36,-0.94,7e+23,0.999857286394444
-0.36,-0.9,7e+23,1.0
-0.36,-0.86,7e+23,1.0
-0.36,-0.82,7e+23,1.0
-0.36,-0.78,7e+23,0.9999746786927075
-0.36,-0.74,7e+23,1.0
-0.36,-0.7,7e+23,1.0
-0.36,-0.66,7e+23,1.0
-0.36,-0.62,7e+23,1.0
-0.36,-0.58,7e+23,0.9999235712121246
-0.36,-0.54,7e+23,1.0
-0.36,-0.5,7e+23,1.0
-0.36,-0.46,7e+23,0.9999914606087074
-0.36,-0.42,7e+23,1.0
-0.36,-0.38,7e+23,1.0
-0.36,-0.34,7e+23,1.0
-0.32,-1.1,7e+23,1.0
-0.32,-1.06,7e+23,1.0
-0.32,-1.02,7e+23,1.0
-0.32,-0.98,7e+23,1.0
-0.32,-0.94,7e+23,0.9996102104572936
-0.32,-0.9,7e+23,1.0
-0.32,-0.86,7e+23,0.9982880516545525
-0.32,-0.82,7e+23,0.9999730522423422
-0.32,-0.78,7e+23,1.0
-0.32,-0.74,7e+23,1.0
-0.32,-0.7,7e+23,1.0
-0.32,-0.66,7e+23,1.0
-0.32,-0.62,7e+23,0.9999659355937496
-0.32,-0.58,7e+23,1.0
-0.32,-0.54,7e+23,0.9998055529949216
-0.32,-0.5,7e+23,1.0
-0.32,-0.46,7e+23,1.0
-0.32,-0.42,7e+23,0.999959357352843
-0.32,-0.38,7e+23,1.0
-0.32,-0.34,7e+23,0.9999728186037024
-0.28,-1.1,7e+23,1.0
-0.28,-1.06,7e+23,1.0
-0.28,-1.02,7e+23,0.9996412841224325
-0.28,-0.98,7e+23,0.9999916734549991
-0.28,-0.94,7e+23,1.0
-0.28,-0.9,7e+23,1.0
-0.28,-0.86,7e+23,1.0
-0.28,-0.82,7e+23,0.9997103025321193
-0.28,-0.78,7e+23,1.0
-0.28,-0.74,7e+23,1.0
-0.28,-0.7,7e+23,1.0
-0.28,-0.66,7e+23,1.0
-0.28,-0.62,7e+23,1.0
-0.28,-0.58,7e+23,1.0
-0.28,-0.54,7e+23,1.0
-0.28,-0.5,7e+23,1.0
-0.28,-0.46,7e+23,1.0
-0.28,-0.42,7e+23,0.9999734754490468
-0.28,-0.38,7e+23,1.0
-0.28,-0.34,7e+23,0.9999746757647248
-0.24,-1.1,7e+23,1.0
-0.24,-1.06,7e+23,1.0
-0.24,-1.02,7e+23,1.0
-0.24,-0.98,7e+23,1.0
-0.24,-0.94,7e+23,1.0
-0.24,-0.9,7e+23,0.9999903766968871
-0.24,-0.86,7e+23,0.9998668732035051
-0.24,-0.82,7e+23,1.0
-0.24,-0.78,7e+23,1.0
-0.24,-0.74,7e+23,1.0
-0.24,-0.7,7e+23,1.0
-0.24,-0.66,7e+23,1.0
-0.24,-0.62,7e+23,0.9999875223907563
-0.24,-0.58,7e+23,1.0
-0.24,-0.54,7e+23,0.9999908418361274
-0.24,-0.5,7e+23,1.0
-0.24,-0.46,7e+23,1.0
-0.24,-0.42,7e+23,1.0
-0.24,-0.38,7e+23,0.9977148538479843
-0.24,-0.34,7e+23,0.9779230422270716
-0.2,-1.1,7e+23,0.9999711439167109
-0.2,-1.06,7e+23,0.999930538460819
-0.2,-1.02,7e+23,1.0
-0.2,-0.98,7e+23,1.0
-0.2,-0.94,7e+23,1.0
-0.2,-0.9,7e+23,1.0
-0.2,-0.86,7e+23,0.9997038127680069
-0.2,-0.82,7e+23,1.0
-0.2,-0.78,7e+23,1.0
-0.2,-0.74,7e+23,1.0
-0.2,-0.7,7e+23,1.0
-0.2,-0.66,7e+23,1.0
-0.2,-0.62,7e+23,1.0
-0.2,-0.58,7e+23,1.0
-0.2,-0.54,7e+23,0.9994194126852611
-0.2,-0.5,7e+23,1.0
-0.2,-0.46,7e+23,1.0
-0.2,-0.42,7e+23,0.9999888898220303
-0.2,-0.38,7e+23,0.9995744491136742
-0.2,-0.34,7e+23,1.0
-0.16,-1.1,7e+23,1.0
-0.16,-1.06,7e+23,1.0
-0.16,-1.02,7e+23,0.999989583416281
-0.16,-0.98,7e+23,1.0
-0.16,-0.94,7e+23,1.0
-0.16,-0.9,7e+23,1.0
-0.16,-0.86,7e+23,0.9999973176130456
-0.16,-0.82,7e+23,1.0
-0.16,-0.78,7e+23,1.0
-0.16,-0.74,7e+23,1.0
-0.16,-0.7,7e+23,0.9961494296491473
-0.16,-0.66,7e+23,1.0
-0.16,-0.62,7e+23,1.0
-0.16,-0.58,7e+23,1.0
-0.16,-0.54,7e+23,1.0
-0.16,-0.5,7e+23,1.0
-0.16,-0.46,7e+23,1.0
-0.16,-0.42,7e+23,0.9995451869724005
-0.16,-0.38,7e+23,0.9998316602750393
-0.16,-0.34,7e+23,1.0
-0.12,-1.1,7e+23,1.0
-0.12,-1.06,7e+23,1.0
-0.12,-1.02,7e+23,0.9998871344648126
-0.12,-0.98,7e+23,0.9999726322740109
-0.12,-0.94,7e+23,1.0
-0.12,-0.9,7e+23,0.9999260888547086
-0.12,-0.86,7e+23,0.9998843819986076
-0.12,-0.82,7e+23,0.9999815886203676
-0.12,-0.78,7e+23,1.0
-0.12,-0.74,7e+23,1.0
-0.12,-0.7,7e+23,0.9987737704495692
-0.12,-0.66,7e+23,1.0
-0.12,-0.62,7e+23,1.0
-0.12,-0.58,7e+23,1.0
-0.12,-0.54,7e+23,0.999984122968243
-0.12,-0.5,7e+23,1.0
-0.12,-0.46,7e+23,1.0
-0.12,-0.42,7e+23,1.0
-0.12,-0.38,7e+23,1.0
-0.12,-0.34,7e+23,0.999989771719772
-0.08,-1.1,7e+23,1.0
-0.08,-1.06,7e+23,1.0
-0.08,-1.02,7e+23,0.9998530412342637
-0.08,-0.98,7e+23,0.9999241408213676
-0.08,-0.94,7e+23,1.0
-0.08,-0.9,7e+23,0.9998900560396341
-0.08,-0.86,7e+23,1.0
-0.08,-0.82,7e+23,0.9999897415202451
-0.08,-0.78,7e+23,0.9996119197515575
-0.08,-0.74,7e+23,0.9998844431506423
-0.08,-0.7,7e+23,1.0
-0.08,-0.66,7e+23,1.0
-0.08,-0.62,7e+23,1.0
-0.08,-0.58,7e+23,0.9998624884133371
-0.08,-0.54,7e+23,0.999673046772442
-0.08,-0.5,7e+23,1.0
-0.08,-0.46,7e+23,0.9997711390053838
-0.08,-0.42,7e+23,0.9997629463910651
-0.08,-0.38,7e+23,0.9999454476294869
-0.08,-0.34,7e+23,0.9997970274974425
-0.04,-1.1,7e+23,0.9999544010232864
-0.04,-1.06,7e+23,1.0
-0.04,-1.02,7e+23,1.0
-0.04,-0.98,7e+23,1.0
-0.04,-0.94,7e+23,1.0
-0.04,-0.9,7e+23,1.0
-0.04,-0.86,7e+23,1.0
-0.04,-0.82,7e+23,1.0
-0.04,-0.78,7e+23,1.0
-0.04,-0.74,7e+23,1.0
-0.04,-0.7,7e+23,1.0
-0.04,-0.66,7e+23,0.999971404330916
-0.04,-0.62,7e+23,1.0
-0.04,-0.58,7e+23,0.9999686016191366
-0.04,-0.54,7e+23,0.9999534622206878
-0.04,-0.5,7e+23,0.9998783132665907
-0.04,-0.46,7e+23,1.0
-0.04,-0.42,7e+23,0.9999975827100263
-0.04,-0.38,7e+23,0.9997851614095725
-0.04,-0.34,7e+23,0.9996734666608558
0.0,-1.1,7e+23,0.9999902379157388
0.0,-1.06,7e+23,0.9996987123220035
0.0,-1.02,7e+23,1.0
0.0,-0.98,7e+23,1.0
0.0,-0.94,7e+23,0.9999070560378087
0.0,-0.9,7e+23,1.0
0.0,-0.86,7e+23,1.0
0.0,-0.82,7e+23,0.9995863809560743
0.0,-0.78,7e+23,1.0
0.0,-0.74,7e+23,1.0
0.0,-0.7,7e+23,1.0
0.0,-0.66,7e+23,0.9999582570594955
0.0,-0.62,7e+23,1.0
0.0,-0.58,7e+23,0.9999817850156028
0.0,-0.54,7e+23,1.0
0.0,-0.5,7e+23,1.0
0.0,-0.46,7e+23,0.9999883352532073
0.0,-0.42,7e+23,0.9998907982869011
0.0,-0.38,7e+23,0.9997929638426833
0.0,-0.34,7e+23,0.9998491488383947
0.04,-1.1,7e+23,1.0
0.04,-1.06,7e+23,1.0
0.04,-1.02,7e+23,1.0
0.04,-0.98,7e+23,1.0
0.04,-0.94,7e+23,1.0
0.04,-0.9,7e+23,1.0
0.04,-0.86,7e+23,1.0
0.04,-0.82,7e+23,0.9999068630626627
0.04,-0.78,7e+23,1.0
0.04,-0.74,7e+23,1.0
0.04,-0.7,7e+23,1.0
0.04,-0.66,7e+23,1.0
0.04,-0.62,7e+23,0.9986583712702151
0.04,-0.58,7e+23,0.9998450683847597
0.04,-0.54,7e+23,0.9999606879390234
0.04,-0.5,7e+23,0.9999822815595029
0.04,-0.46,7e+23,0.9997663209121461
0.04,-0.42,7e+23,0.999763475149653
0.04,-0.38,7e+23,0.9995821129787625
0.04,-0.34,7e+23,0.9994053494892109
0.08,-1.1,7e+23,1.0
0.08,-1.06,7e+23,1.0
0.08,-1.02,7e+23,1.0
0.08,-0.98,7e+23,1.0
0.08,-0.94,7e+23,1.0
0.08,-0.9,7e+23,1.0
0.08,-0.86,7e+23,1.0
0.08,-0.82,7e+23,1.0
0.08,-0.78,7e+23,1.0
0.08,-0.74,7e+23,0.9991992372124332
0.08,-0.7,7e+23,1.0
0.08,-0.66,7e+23,0.999992751760659
0.08,-0.62,7e+23,0.9997317913096461
0.08,-0.58,7e+23,0.9999940042735397
0.08,-0.54,7e+23,0.9991032112811244
0.08,-0.5,7e+23,1.0
0.08,-0.46,7e+23,1.0
0.08,-0.42,7e+23,1.0
0.08,-0.38,7e+23,0.9997379177720088
0.08,-0.34,7e+23,0.9991790809855676
0.12,-1.1,7e+23,1.0
0.12,-1.06,7e+23,1.0
0.12,-1.02,7e+23,1.0
0.12,-0.98,7e+23,0.9999818356232293
0.12,-0.94,7e+23,1.0
0.12,-0.9,7e+23,1.0
0.12,-0.86,7e+23,1.0
0.12,-0.82,7e+23,1.0
0.12,-0.78,7e+23,1.0
0.12,-0.74,7e+23,0.9999369880577782
0.12,-0.7,7e+23,1.0
0.12,-0.66,7e+23,0.9999314470690871
0.12,-0.62,7e+23,1.0
0.12,-0.58,7e+23,0.9999311678095383
0.12,-0.54,7e+23,1.0
0.12,-0.5,7e+23,0.9999109122386549
0.12,-0.46,7e+23,0.9998976799312622
0.12,-0.42,7e+23,0.9999842433736849
0.12,-0.38,7e+23,0.9994863357707134
0.12,-0.34,7e+23,0.9993722427321072
0.16,-1.1,7e+23,0.9998658331341443
0.16,-1.06,7e+23,1.0
0.16,-1.02,7e+23,1.0
0.16,-0.98,7e+23,1.0
0.16,-0.94,7e+23,1.0
0.16,-0.9,7e+23,1.0
0.16,-0.86,7e+23,1.0
0.16,-0.82,7e+23,1.0
0.16,-0.78,7e+23,1.0
0.16,-0.74,7e+23,0.9966662415987723
0.16,-0.7,7e+23,1.0
0.16,-0.66,7e+23,0.9999992318358328
0.16,-0.62,7e+23,1.0
